gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,1,-0.9974007297780236,1,0,-0.28442925050400475,-0.8332550715105298,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,0,1,1,0.06238689314432279,1,1,-1.4884126589189595,-0.7093785095631593,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,0,1.6113072651077522,1,1,0.5803102141034214,1.629729721548905,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
1,0,1,0,-0.34522373105657966,1,1,0.9361837629995546,-0.01805811689927885,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,0,0.46999751734522527,1,1,0.8580246190831143,0.7439637418938652,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0
0,0,1,1,-0.22294054379630893,1,1,-1.4734460143392158,-0.7529957737128393,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,0,1.4890240778474815,1,1,0.06811837737440772,1.0105014264117729,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0
0,0,1,0,-0.2637016062163992,0,0,-0.9795467432076665,-0.5784825700856278,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
1,1,0,1,0.9591302663863083,1,0,0.9960503413185302,1.3135266299779709,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0
0,0,0,0,-0.7935954176775724,1,1,0.23607738876931156,-0.6026530681847673,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0,-0.5490290431570309,1,1,-0.29108109253944636,-0.5540692633297846,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,0.8776081415461278,1,1,1.1706611947488759,1.3291326045497438,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0
1,1,0,1,-1.0381617921981139,1,1,-0.6353139178735565,-0.8585513188362045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,1,1,-0.3859847934766699,1,1,0.15459232383515015,-0.2811523331948437,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0
1,0,1,1,-1.3234892291387457,1,0,-1.4967274614632617,-0.3935617044915265,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,1.1221745160666692,1,0,-1.4717830538303551,-0.5279783694912614,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,1,1.6113072651077522,1,1,1.6845159919867503,2.7089479800540435,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,0,1,0,-0.712073292837392,1,0,0.34915870337182087,-0.5184646848513262,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,1,0,0,1.1221745160666692,1,1,1.2155611284881078,1.7162799709066456,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0
0,0,1,1,1.2852187657470302,0,1,-0.34096990780525943,0.5008681295049857,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0
1,0,0,0,0.46999751734522527,1,0,1.1723241552577361,0.9224060310568273,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-1.2827281667186554,1,0,-1.4934015404455407,-1.0016980587201494,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,1.2036966409068497,1,1,0.3142365326857518,1.063544081144405,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0
1,0,0,1,-1.201206041878475,1,0,-1.4934015404455407,-0.9847676732936287,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-1.0789228546182041,1,1,0.46889186000977245,-0.7919996733851493,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,-0.14141841895612844,1,0,-1.2888573978557074,-0.7047651450857894,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,1,0.06238689314432279,1,0,0.6617952790375828,0.24302740959991884,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,1,1,0.06238689314432279,0,1,-0.8082618107950418,-0.4251820136486199,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0
0,0,0,0,-0.2637016062163992,1,1,0.33585501930093764,-0.2004294915979915,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,1,1,0.30695326766486425,1,0,-1.3171277265063348,-0.5659889610225108,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,1.6113072651077522,1,0,0.06645541686554692,1.0903634009530394,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
0,0,1,0,-0.9566396673579334,1,0,0.8181135668704638,-0.6338870908425593,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,1,0,-0.6305511679972114,1,1,1.1839648788197594,-0.2942419271425967,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
1,0,1,1,-1.2419671042985652,1,1,0.8214394878881845,-0.9285905795380944,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
1,0,0,0,0.8368470791260375,1,0,0.6850767261616291,0.9837262536316304,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,0,0,0,-1.2827281667186554,1,1,-0.6369768783824168,-0.9903301988835678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,-0.6305511679972114,1,0,-1.4950645009544015,-0.8678442683336819,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,1,0,0,1.2036966409068497,1,0,0.6518175159844203,1.1788119725359174,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0
0,0,1,0,0.5107585797653155,1,1,-0.4856474720761173,-0.029757079449547266,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,0,1.570546202687662,1,0,-0.3442958288229803,0.6574576395646161,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0,0,0,1.570546202687662,1,1,1.4367348761665455,2.3147150156242438,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,1
1,0,0,0,-0.4267458558967602,0,1,-0.7018323382279739,-0.611592841454312,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,1
1,0,0,0,-0.14141841895612844,1,1,-0.20294418556984337,-0.2616834936300573,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0
0,0,1,0,0.8368470791260375,1,1,0.9977133018273905,1.1969343277317108,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,1
0,1,0,0,-1.201206041878475,0,0,-1.3154647659974745,-0.9761810762520166,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.6713122304173017,1,1,1.022657709460297,-0.3237321421749714,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,1
1,0,1,0,1.4890240778474815,1,1,0.6601323185287225,1.5848542670872148,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,0,1,1,0.10314795556441304,1,1,-1.3121388449797535,-0.5911969142912025,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,0,-0.3859847934766699,1,1,0.952813368088159,0.023219354740347458,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,0,-0.14141841895612844,1,0,-1.4967274614632617,-0.7575208441332262,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,0.7145638918657667,0,0,-0.836532139445669,-0.1572536977332273,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0
0,0,1,1,0.10314795556441304,1,0,-1.5033793034987035,-0.6975912529559077,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,1,0,1.2852187657470302,1,1,0.670110081581885,1.4106942396879358,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,0,-0.4267458558967602,1,1,0.7366285019363024,-0.1934984081248136,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
0,0,0,0,-0.4267458558967602,0,1,-0.47400674851409424,-0.5366753341041025,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,0,-0.9566396673579334,1,1,0.5320843593464687,-0.6786742512472661,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,1,0.14390901798450328,1,0,-1.5183459480784474,-0.7001959276369109,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,0,0.8368470791260375,0,1,-0.6170213522760918,0.1138532042335589,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1,0,1,1,0.7960860167059473,1,0,-1.5183459480784474,-0.5448646078892904,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,1,0,1.6113072651077522,1,1,1.4932755334678003,2.554521674390501,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,0,1,1,1.4890240778474815,1,1,-1.3054870029443117,-0.2717490161261373,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,-0.9974007297780236,1,0,-0.02500741112177701,-0.7879822937924156,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
0,0,1,0,0.7960860167059473,0,0,-0.9778837826988059,-0.1456871762684336,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
0,1,0,0,-0.5082679807369407,1,1,-0.10815543656479852,-0.492064761813362,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,1,1,1,1.1629355784867594,1,0,1.135739024062807,1.6247631808436023,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0
1,0,0,0,0.5107585797653155,1,0,1.5747605984019617,1.2109068622492958,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,0,1,1,1.6113072651077522,1,1,0.19284041553894035,1.2017684273515385,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,0
0,0,1,1,0.06238689314432279,1,1,-0.13476280470656563,-0.10900099559193156,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0
1,1,1,0,0.592280704605496,1,1,1.1706611947488759,1.1399184404348366,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,0.592280704605496,1,1,0.6800878446350476,0.8027234368161567,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,-1.1604449794583847,1,1,0.4672288995009121,-0.8781746730007114,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
1,0,1,0,0.5515196421854057,1,0,0.026544364652896852,0.3347207877769284,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0
